1.,Jan Binder,,24,24,1428.64,13,121,0,614,0,11,493,1,0
2.,Jan Klinka,,14,2,62.27,2,6,0,27,0,0,21,0,0
3.,Martin Janík,,15,2,60.60,0,12,0,51,0,2,39,0,0
