1.,Radovan Michajlovič,,25,23,1366.54,15,117,0,553,0,8,436,0,0
2.,Jakub Zavřel,,6,3,141.60,3,10,0,40,0,0,30,1,0
3.,Tomáš Hyršl,,21,3,39.32,2,9,0,19,0,1,10,0,0
