1.,Lukáš Souček,,25,19,1136.70,17,78,0,423,0,2,345,2,0
2.,Denis Jasiok,,26,6,356.95,4,33,0,127,0,2,94,1,0
3.,Petr Maláč,,1,1,60.00,1,6,0,22,0,0,16,0,0
