1.,Radovan Michajlovič,,6,6,363.58,2,40,0,177,0,4,137,0,0
2.,Jakub Zavřel,,5,0,0.00,0,0,0,0,0,0,0,0,0
3.,Tomáš Hyršl,,5,0,0.00,0,1,0,0,0,0,-1,0,0
