1.,Daniel Körber,,25,14,788.78,7,83,0,388,0,7,305,1,0
2.,Ondřej Matiášek,,25,14,708.76,7,83,0,372,0,7,289,2,0
3.,Daniel Pfeifer,,1,1,60.00,0,6,0,18,0,1,12,0,0
4.,Marek Netopilík,,1,0,0.00,0,0,0,0,0,0,0,0,0
