1.,Kevin Majrich,,26,24,1342.12,2,151,0,507,0,22,356,1,0
2.,Matěj Kubíček,,9,2,80.00,0,14,0,48,0,2,34,0,0
3.,Zdeněk Raška,,8,2,80.00,0,13,0,36,0,2,23,0,0
4.,Jan Vorálek,,7,1,54.28,0,11,0,22,0,1,11,0,0
