1.,Michal Rebro,,6,6,361.25,3,26,0,147,0,3,121,0,0
2.,Karel Hodík,,18,11,628.10,8,58,0,262,0,3,204,1,0
3.,Vojtěch Šimůnek,,24,9,537.77,5,54,0,208,0,4,154,1,0
4.,Karel Pergler,,4,1,28.80,0,5,0,9,0,1,4,0,0
