1.,Lukáš Kříž,,6,6,339.54,2,29,0,115,0,4,86,0,0
2.,Martin Frühbauer,,5,1,27.98,0,2,0,9,0,1,7,0,0
3.,Tomáš Jurco,,1,0,0.00,0,0,0,0,0,0,0,0,0
