1.,Zdeněk Raška,,16,14,791.55,4,87,0,324,0,10,237,0,0
2.,Filip Létal,,7,3,129.42,0,16,0,53,0,3,37,0,0
3.,Ondřej Kolajta,,19,6,339.41,0,44,0,145,0,6,101,0,0
