1.,Kevin Majrich,,5,2,103.78,1,14,0,51,0,1,37,0,0
2.,Adam Kohút,,24,22,1297.66,7,135,0,481,0,15,346,1,0
3.,Miroslav Steiger,,21,4,154.00,0,24,0,70,0,4,46,0,0
4.,Filip Doležal,,2,0,0.00,0,0,0,0,0,0,0,0,0
