1.,Daniel Műck,,18,13,712.60,7,67,0,274,0,6,207,0,0
2.,Petr Chlad,,22,14,769.40,7,75,0,300,0,7,225,1,0
3.,Jakub Levínský,,6,2,74.48,1,7,0,31,0,1,24,0,0
4.,Mikuláš Futschik,,1,0,0.00,0,0,0,0,0,0,0,0,0
5.,Daniel Kupec,,2,0,0.00,0,0,0,0,0,0,0,0,0
6.,Jan Král,,2,0,0.00,0,0,0,0,0,0,0,0,0
