1.,Jan Dvořák,,14,12,711.54,6,73,0,295,0,6,222,2,0
2.,Ivan Ponomarev,,21,11,524.46,2,74,0,295,0,9,221,0,0
3.,Lukáš Chyna,,15,7,296.81,2,39,0,142,0,5,103,0,2
4.,Daniel Jukl,,3,1,20.00,0,5,0,15,0,1,10,0,0
