1.,Radovan Michajlovič,,21,14,810.54,6,69,0,328,0,8,259,0,0
2.,Jakub Zavřel,,8,7,312.57,6,31,0,175,0,1,144,0,0
3.,Tomáš Hyršl,,23,8,359.87,4,37,0,140,0,4,103,0,0
