1.,Martin Beneš,,26,24,1417.43,15,106,0,530,0,9,424,4,0
2.,Viktor Hejna,,24,2,120.00,2,7,0,39,0,0,32,0,0
3.,Roman Nový,,1,0,0.00,0,0,0,0,0,0,0,0,0
