1.,Karel Hodík,,23,20,1137.18,14,89,1,397,0,6,308,0,0
2.,Karel Pergler,,10,1,18.02,1,1,0,4,0,0,3,0,0
3.,Vojtěch Šimůnek,,19,8,408.22,1,50,0,155,0,7,105,0,0
