1.,Filip Kuhn,,11,9,507.35,2,42,0,225,0,7,183,0,25
2.,Ondřej Kolajta,,13,7,322.60,1,28,0,129,0,6,101,0,0
3.,Filip Létal,,6,2,60.10,0,14,0,36,0,2,22,1,0
