1.,Jan Binder,,15,15,885.00,9,81,0,364,0,6,283,0,0
2.,Martin Janík,,8,1,3.07,0,1,0,3,0,1,2,0,0
3.,Jan Klinka,,9,1,2.27,1,2,0,2,0,0,0,0,0
