1.,Lukáš Kříž,,5,5,307.52,2,23,0,96,0,3,73,0,0
2.,Tomáš Jurco,,1,0,0.00,0,0,0,0,0,0,0,0,0
3.,Martin Frühbauer,,4,0,0.00,0,0,0,0,0,0,0,0,0
