1.,Radovan Michajlovič,,2,2,114.68,1,14,0,54,0,1,40,0,0
2.,Tomáš Hyršl,,1,0,0.00,0,0,0,0,0,0,0,0,0
3.,Jakub Zavřel,,2,0,0.00,0,0,0,0,0,0,0,0,0
