1.,Lukáš Kříž,,14,12,674.46,10,46,0,170,0,2,124,0,0
2.,Tomáš Jurco,,5,2,78.50,2,4,0,23,0,0,19,0,0
3.,Martin Frühbauer,,9,2,82.92,1,12,0,33,0,1,21,0,0
