1.,Karel Šantora,,14,10,597.26,2,58,1,237,0,8,179,0,0
2.,Rastislav Mazák,,3,1,58.48,0,7,0,23,0,1,16,0,0
3.,Jiří Buchta,,10,3,177.50,0,27,0,84,0,3,57,0,0
4.,Matyáš Lorenc,,1,0,0.00,0,0,0,0,0,0,0,0,0
